row_id,next_5min_arrivals,next_10min_arrivals,next_15min_pressure_score,congestion_risk_binary,congestion_risk_multiclass,best_alternate_gate,expected_wait_reduction_minutes,reroute_confidence
bsu_2027_031_C_-176,70,167,5.65,0,low,F,0.0,0.46
bsu_2027_031_C_-175,75,182,5.93,0,low,F,0.0,0.462
bsu_2027_031_C_-174,81,199,5.93,0,low,F,0.0,0.462
bsu_2027_031_C_-173,85,217,6.29,0,low,F,0.0,0.465
bsu_2027_031_C_-172,90,232,6.29,0,low,F,0.0,0.465
bsu_2027_031_C_-171,97,249,6.65,0,low,F,0.0,0.467
bsu_2027_031_C_-170,107,269,6.65,0,low,F,0.0,0.467
bsu_2027_031_C_-169,118,287,6.65,0,low,F,0.0,0.467
bsu_2027_031_C_-168,132,310,6.65,0,low,F,0.0,0.467
bsu_2027_031_C_-167,142,326,7.08,0,low,F,0.0,0.471
bsu_2027_031_C_-166,152,350,7.08,0,low,F,0.0,0.471
bsu_2027_031_C_-165,162,367,7.73,0,low,F,0.0,0.475
bsu_2027_031_C_-164,169,382,7.73,0,low,F,0.0,0.475
bsu_2027_031_C_-163,178,394,7.73,0,low,F,0.0,0.475
bsu_2027_031_C_-162,184,414,7.73,0,low,F,0.0,0.475
bsu_2027_031_C_-161,198,429,7.73,0,low,F,0.0,0.475
bsu_2027_031_C_-160,205,455,7.73,0,low,F,0.0,0.475
bsu_2027_031_C_-159,213,470,7.73,0,low,F,0.0,0.475
bsu_2027_031_C_-158,216,484,7.73,0,low,F,0.0,0.475
bsu_2027_031_C_-157,230,505,7.89,0,low,F,0.0,0.476
bsu_2027_031_C_-156,231,512,8.16,0,low,F,0.0,0.478
bsu_2027_031_C_-155,250,522,8.16,0,low,F,0.0,0.478
bsu_2027_031_C_-154,257,539,8.16,0,low,F,0.0,0.478
bsu_2027_031_C_-153,268,554,8.39,0,low,F,0.0,0.48
bsu_2027_031_C_-152,275,565,8.52,0,low,F,0.0,0.481
bsu_2027_031_C_-151,281,586,8.52,0,low,F,0.0,0.481
bsu_2027_031_C_-150,272,588,8.85,0,low,F,0.0,0.483
bsu_2027_031_C_-149,282,602,8.85,0,low,F,0.0,0.483
bsu_2027_031_C_-148,286,617,8.85,0,low,F,0.0,0.483
bsu_2027_031_C_-147,290,628,8.85,0,low,F,0.0,0.483
bsu_2027_031_C_-146,305,646,9.41,0,low,F,0.0,0.487
bsu_2027_031_C_-145,316,668,9.41,0,low,F,0.0,0.487
bsu_2027_031_C_-144,320,672,9.41,0,low,F,0.0,0.487
bsu_2027_031_C_-143,331,688,9.41,0,low,F,0.0,0.487
bsu_2027_031_C_-142,338,694,9.79,0,low,F,0.0,0.49
bsu_2027_031_C_-141,341,708,9.79,0,low,F,0.0,0.49
bsu_2027_031_C_-140,352,721,9.79,0,low,F,0.0,0.49
bsu_2027_031_C_-139,352,733,9.79,0,low,F,0.0,0.49
bsu_2027_031_C_-138,357,741,9.79,0,low,F,0.0,0.49
bsu_2027_031_C_-137,356,756,9.79,0,low,F,0.0,0.49
bsu_2027_031_C_-136,367,762,10.26,0,low,F,0.0,0.493
bsu_2027_031_C_-135,369,769,10.73,0,low,F,0.0,0.497
bsu_2027_031_C_-134,381,787,10.73,0,low,F,0.0,0.497
bsu_2027_031_C_-133,384,798,11.58,0,low,F,0.0,0.503
bsu_2027_031_C_-132,400,811,11.58,0,low,F,0.0,0.503
bsu_2027_031_C_-131,395,820,11.61,0,low,F,0.0,0.503
bsu_2027_031_C_-130,400,839,11.61,0,low,F,0.0,0.503
bsu_2027_031_C_-129,406,854,11.61,0,low,F,0.0,0.503
bsu_2027_031_C_-128,414,881,12.11,0,low,F,0.0,0.506
bsu_2027_031_C_-127,411,892,12.11,0,low,F,0.0,0.506
bsu_2027_031_C_-126,425,921,12.11,0,low,F,0.0,0.506
bsu_2027_031_C_-125,439,942,12.61,0,low,F,0.0,0.51
bsu_2027_031_C_-124,448,965,12.61,0,low,F,0.0,0.51
bsu_2027_031_C_-123,467,991,12.61,0,low,F,0.0,0.51
bsu_2027_031_C_-122,481,1015,13.07,0,low,F,0.0,0.513
bsu_2027_031_C_-121,496,1031,13.07,0,low,F,0.0,0.513
bsu_2027_031_C_-120,503,1054,13.38,0,low,F,0.0,0.516
bsu_2027_031_C_-119,517,1073,14.78,0,low,F,0.0,0.526
bsu_2027_031_C_-118,524,1074,14.78,0,low,F,0.0,0.526
bsu_2027_031_C_-117,534,1100,14.95,0,low,F,0.0,0.527
bsu_2027_031_C_-116,535,1112,14.95,0,low,F,0.0,0.527
bsu_2027_031_C_-115,551,1136,15.18,0,low,F,0.0,0.528
bsu_2027_031_C_-114,556,1174,15.67,0,low,F,0.0,0.532
bsu_2027_031_C_-113,550,1196,15.67,0,low,F,0.0,0.532
bsu_2027_031_C_-112,566,1234,16.11,0,low,F,0.0,0.535
bsu_2027_031_C_-111,577,1260,16.11,0,low,F,0.0,0.535
bsu_2027_031_C_-110,585,1289,16.11,0,low,F,0.0,0.535
bsu_2027_031_C_-109,618,1332,16.11,0,low,F,0.0,0.535
bsu_2027_031_C_-108,646,1376,16.37,0,low,F,0.0,0.537
bsu_2027_031_C_-107,668,1412,16.37,0,low,F,0.0,0.537
bsu_2027_031_C_-106,683,1446,16.66,0,low,F,0.0,0.539
bsu_2027_031_C_-105,704,1475,16.66,0,low,F,0.0,0.539
bsu_2027_031_C_-104,714,1489,17.25,0,low,F,0.0,0.543
bsu_2027_031_C_-103,730,1520,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-102,744,1524,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-101,763,1560,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-100,771,1568,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-099,775,1594,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-098,790,1631,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-097,780,1652,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-096,797,1656,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-095,797,1662,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-094,819,1664,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-093,841,1671,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-092,872,1690,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-091,859,1682,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-090,865,1703,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-089,845,1695,17.59,0,low,F,0.0,0.546
bsu_2027_031_C_-088,830,1699,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-087,818,1703,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-086,823,1704,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-085,838,1712,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-084,850,1726,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-083,869,1725,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-082,885,1735,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-081,881,1740,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-080,874,1747,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-079,876,1714,17.53,0,low,F,0.0,0.545
bsu_2027_031_C_-078,856,1671,17.34,0,low,F,0.0,0.544
bsu_2027_031_C_-077,850,1659,16.74,0,low,F,0.0,0.54
bsu_2027_031_C_-076,859,1647,16.74,0,low,F,0.0,0.54
bsu_2027_031_C_-075,873,1641,16.74,0,low,F,0.0,0.54
bsu_2027_031_C_-074,838,1602,16.74,0,low,F,0.0,0.54
bsu_2027_031_C_-073,815,1572,16.74,0,low,F,0.0,0.54
bsu_2027_031_C_-072,809,1539,16.74,0,low,F,0.0,0.54
bsu_2027_031_C_-071,788,1529,16.74,0,low,F,0.0,0.54
bsu_2027_031_C_-070,768,1476,15.97,0,low,F,0.0,0.534
bsu_2027_031_C_-069,764,1479,15.97,0,low,F,0.0,0.534
bsu_2027_031_C_-068,757,1458,15.97,0,low,F,0.0,0.534
bsu_2027_031_C_-067,730,1423,15.47,0,low,F,0.0,0.53
bsu_2027_031_C_-066,741,1410,15.47,0,low,F,0.0,0.53
bsu_2027_031_C_-065,708,1384,14.72,0,low,F,0.0,0.525
bsu_2027_031_C_-064,715,1377,14.72,0,low,F,0.0,0.525
bsu_2027_031_C_-063,701,1370,14.72,0,low,F,0.0,0.525
bsu_2027_031_C_-062,693,1351,14.72,0,low,F,0.0,0.525
bsu_2027_031_C_-061,669,1328,13.84,0,low,F,0.0,0.519
bsu_2027_031_C_-060,676,1309,13.84,0,low,F,0.0,0.519
bsu_2027_031_C_-059,662,1282,13.35,0,low,F,0.0,0.515
bsu_2027_031_C_-058,669,1275,13.35,0,low,F,0.0,0.515
bsu_2027_031_C_-057,658,1242,13.3,0,low,F,0.0,0.515
bsu_2027_031_C_-056,659,1223,13.3,0,low,F,0.0,0.515
bsu_2027_031_C_-055,633,1193,13.26,0,low,F,0.0,0.515
bsu_2027_031_C_-054,620,1170,13.26,0,low,F,0.0,0.515
bsu_2027_031_C_-053,606,1145,13.08,0,low,F,0.0,0.513
bsu_2027_031_C_-052,584,1131,13.08,0,low,F,0.0,0.513
bsu_2027_031_C_-051,564,1086,12.49,0,low,F,0.0,0.509
bsu_2027_031_C_-050,560,1063,12.49,0,low,F,0.0,0.509
bsu_2027_031_C_-049,550,1051,12.49,0,low,F,0.0,0.509
bsu_2027_031_C_-048,539,1026,12.08,0,low,F,0.0,0.506
bsu_2027_031_C_-047,547,1018,12.08,0,low,F,0.0,0.506
bsu_2027_031_C_-046,522,991,12.08,0,low,F,0.0,0.506
bsu_2027_031_C_-045,503,968,12.08,0,low,F,0.0,0.506
bsu_2027_031_C_-044,501,949,12.08,0,low,F,0.0,0.506
bsu_2027_031_C_-043,487,923,12.08,0,low,F,0.0,0.506
bsu_2027_031_C_-042,471,895,11.3,0,low,F,0.0,0.501
bsu_2027_031_C_-041,469,887,11.3,0,low,F,0.0,0.501
bsu_2027_031_C_-040,465,873,11.3,0,low,F,0.0,0.501
bsu_2027_031_C_-039,448,840,10.93,0,low,F,0.0,0.498
bsu_2027_031_C_-038,436,814,10.93,0,low,F,0.0,0.498
bsu_2027_031_C_-037,424,784,10.16,0,low,F,0.0,0.493
bsu_2027_031_C_-036,418,770,10.16,0,low,F,0.0,0.493
bsu_2027_031_C_-035,408,751,10.16,0,low,F,0.0,0.493
bsu_2027_031_C_-034,392,731,9.97,0,low,F,0.0,0.491
bsu_2027_031_C_-033,378,708,9.97,0,low,F,0.0,0.491
bsu_2027_031_C_-032,360,685,9.65,0,low,F,0.0,0.489
bsu_2027_031_C_-031,352,666,9.26,0,low,F,0.0,0.486
bsu_2027_031_C_-030,343,646,9.05,0,low,F,0.0,0.485
bsu_2027_031_C_-029,339,625,9.05,0,low,F,0.0,0.485
bsu_2027_031_C_-028,330,600,9.05,0,low,F,0.0,0.485
bsu_2027_031_C_-027,325,582,9.05,0,low,F,0.0,0.485
bsu_2027_031_C_-026,314,551,8.66,0,low,F,0.0,0.482
bsu_2027_031_C_-025,303,528,8.66,0,low,F,0.0,0.482
bsu_2027_031_C_-024,286,500,8.2,0,low,F,0.0,0.479
bsu_2027_031_C_-023,270,478,8.2,0,low,F,0.0,0.479
bsu_2027_031_C_-022,257,449,8.2,0,low,F,0.0,0.479
bsu_2027_031_C_-021,237,426,7.62,0,low,F,0.0,0.474
bsu_2027_031_C_-020,225,398,7.04,0,low,F,0.0,0.47
bsu_2027_031_C_-019,214,376,7.04,0,low,F,0.0,0.47
bsu_2027_031_C_-018,208,358,7.04,0,low,F,0.0,0.47
bsu_2027_031_C_-017,192,336,6.53,0,low,F,0.0,0.467
bsu_2027_031_C_-016,189,316,6.53,0,low,F,0.0,0.467
bsu_2027_031_C_-015,173,297,6.14,0,low,F,0.0,0.464
bsu_2027_031_C_-014,162,276,6.14,0,low,F,0.0,0.464
bsu_2027_031_C_-013,150,256,6.14,0,low,F,0.0,0.464
bsu_2027_031_C_-012,144,240,6.14,0,low,F,0.0,0.464
bsu_2027_031_C_-011,127,217,5.0,0,low,F,0.0,0.456
bsu_2027_031_C_-010,124,204,5.0,0,low,F,0.0,0.456
bsu_2027_031_C_-009,114,190,4.89,0,low,F,0.0,0.455
bsu_2027_031_C_-008,106,176,4.89,0,low,F,0.0,0.455
bsu_2027_031_C_-007,96,159,4.68,0,low,F,0.0,0.453
bsu_2027_031_C_-006,90,147,4.68,0,low,F,0.0,0.453
bsu_2027_031_C_-005,80,132,4.03,0,low,F,0.0,0.449
bsu_2027_031_C_-004,76,122,4.03,0,low,F,0.0,0.449
bsu_2027_031_C_-003,70,112,3.81,0,low,F,0.0,0.447
bsu_2027_031_C_-002,63,102,3.7,0,low,F,0.0,0.446
bsu_2027_031_C_-001,57,92,3.59,0,low,F,0.0,0.446
bsu_2027_031_C_+000,52,82,3.48,0,low,F,0.0,0.445
bsu_2027_031_C_+001,46,73,3.4,0,low,F,0.0,0.444
bsu_2027_031_C_+002,42,64,3.18,0,low,F,0.0,0.443
bsu_2027_031_C_+003,39,58,3.18,0,low,F,0.0,0.443
bsu_2027_031_C_+004,35,51,3.18,0,low,F,0.0,0.443
bsu_2027_031_C_+005,30,44,3.18,0,low,F,0.0,0.443
bsu_2027_031_C_+006,27,39,3.18,0,low,F,0.0,0.443
bsu_2027_031_C_+007,22,33,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+008,19,28,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+009,16,24,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+010,14,21,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+011,12,18,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+012,11,16,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+013,9,14,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+014,8,13,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+015,7,11,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+016,6,9,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+017,5,7,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+018,5,6,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+019,5,5,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+020,4,4,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+021,3,3,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+022,2,2,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+023,1,1,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+024,0,0,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+025,0,0,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+026,0,0,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+027,0,0,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+028,0,0,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+029,0,0,3.0,0,low,F,0.0,0.441
bsu_2027_031_C_+030,0,0,3.0,0,low,F,0.0,0.441
bsu_2027_031_D_-180,47,118,5.08,0,low,F,0.0,0.456
bsu_2027_031_D_-179,52,132,5.59,0,low,F,0.0,0.46
bsu_2027_031_D_-178,54,142,5.79,0,low,F,0.0,0.461
bsu_2027_031_D_-177,57,156,6.17,0,low,F,0.0,0.464
bsu_2027_031_D_-176,63,169,6.17,0,low,F,0.0,0.464
bsu_2027_031_D_-175,71,179,6.17,0,low,F,0.0,0.464
bsu_2027_031_D_-174,80,197,6.54,0,low,F,0.0,0.467
bsu_2027_031_D_-173,88,217,6.54,0,low,F,0.0,0.467
bsu_2027_031_D_-172,99,241,6.82,0,low,F,0.0,0.469
bsu_2027_031_D_-171,106,260,7.18,0,low,F,0.0,0.471
bsu_2027_031_D_-170,108,278,7.18,0,low,F,0.0,0.471
bsu_2027_031_D_-169,117,298,7.35,0,low,F,0.0,0.472
bsu_2027_031_D_-168,129,319,7.35,0,low,F,0.0,0.472
bsu_2027_031_D_-167,142,340,7.35,0,low,F,0.0,0.472
bsu_2027_031_D_-166,154,366,7.96,0,low,F,0.0,0.477
bsu_2027_031_D_-165,170,390,7.96,0,low,F,0.0,0.477
bsu_2027_031_D_-164,181,412,7.96,0,low,F,0.0,0.477
bsu_2027_031_D_-163,190,428,7.96,0,low,F,0.0,0.477
bsu_2027_031_D_-162,198,440,7.96,0,low,F,0.0,0.477
bsu_2027_031_D_-161,212,466,7.96,0,low,F,0.0,0.477
bsu_2027_031_D_-160,220,479,7.96,0,low,F,0.0,0.477
bsu_2027_031_D_-159,231,494,7.96,0,low,F,0.0,0.477
bsu_2027_031_D_-158,238,502,8.35,0,low,F,0.0,0.48
bsu_2027_031_D_-157,242,515,8.35,0,low,F,0.0,0.48
bsu_2027_031_D_-156,254,526,8.38,0,low,F,0.0,0.48
bsu_2027_031_D_-155,259,539,8.38,0,low,F,0.0,0.48
bsu_2027_031_D_-154,263,548,8.38,0,low,F,0.0,0.48
bsu_2027_031_D_-153,264,568,8.41,0,low,F,0.0,0.48
bsu_2027_031_D_-152,273,583,8.7,0,low,F,0.0,0.482
bsu_2027_031_D_-151,272,591,8.7,0,low,F,0.0,0.482
bsu_2027_031_D_-150,280,602,8.89,0,low,F,0.0,0.483
bsu_2027_031_D_-149,285,609,9.04,0,low,F,0.0,0.485
bsu_2027_031_D_-148,304,628,9.24,0,low,F,0.0,0.486
bsu_2027_031_D_-147,310,640,9.33,0,low,F,0.0,0.487
bsu_2027_031_D_-146,319,649,9.33,0,low,F,0.0,0.487
bsu_2027_031_D_-145,322,664,9.33,0,low,F,0.0,0.487
bsu_2027_031_D_-144,324,679,9.33,0,low,F,0.0,0.487
bsu_2027_031_D_-143,324,691,9.33,0,low,F,0.0,0.487
bsu_2027_031_D_-142,330,706,9.46,0,low,F,0.0,0.488
bsu_2027_031_D_-141,330,709,9.56,0,low,F,0.0,0.488
bsu_2027_031_D_-140,342,726,9.99,0,low,F,0.0,0.491
bsu_2027_031_D_-139,355,738,10.4,0,low,F,0.0,0.494
bsu_2027_031_D_-138,367,748,10.4,0,low,F,0.0,0.494
bsu_2027_031_D_-137,376,757,10.83,0,low,F,0.0,0.497
bsu_2027_031_D_-136,379,768,10.83,0,low,F,0.0,0.497
bsu_2027_031_D_-135,384,779,10.83,0,low,F,0.0,0.497
bsu_2027_031_D_-134,383,791,10.83,0,low,F,0.0,0.497
bsu_2027_031_D_-133,381,796,11.42,0,low,F,0.0,0.502
bsu_2027_031_D_-132,381,809,11.89,0,low,F,0.0,0.505
bsu_2027_031_D_-131,389,825,11.95,0,low,F,0.0,0.505
bsu_2027_031_D_-130,395,830,11.95,0,low,F,0.0,0.505
bsu_2027_031_D_-129,408,844,11.95,0,low,F,0.0,0.505
bsu_2027_031_D_-128,415,865,11.95,0,low,F,0.0,0.505
bsu_2027_031_D_-127,428,889,12.04,0,low,F,0.0,0.506
bsu_2027_031_D_-126,436,913,12.53,0,low,F,0.0,0.509
bsu_2027_031_D_-125,435,930,12.65,0,low,F,0.0,0.51
bsu_2027_031_D_-124,436,945,12.65,0,low,F,0.0,0.51
bsu_2027_031_D_-123,450,963,14.37,0,low,F,0.0,0.523
bsu_2027_031_D_-122,461,977,14.37,0,low,F,0.0,0.523
bsu_2027_031_D_-121,477,1000,14.37,0,low,F,0.0,0.523
bsu_2027_031_D_-120,495,1029,14.4,0,low,F,0.0,0.523
bsu_2027_031_D_-119,509,1051,14.4,0,low,F,0.0,0.523
bsu_2027_031_D_-118,513,1085,14.4,0,low,F,0.0,0.523
bsu_2027_031_D_-117,516,1107,14.4,0,low,F,0.0,0.523
bsu_2027_031_D_-116,523,1126,15.22,0,low,F,0.0,0.529
bsu_2027_031_D_-115,534,1156,15.22,0,low,F,0.0,0.529
bsu_2027_031_D_-114,542,1168,15.34,0,low,F,0.0,0.53
bsu_2027_031_D_-113,572,1195,15.86,0,low,F,0.0,0.533
bsu_2027_031_D_-112,591,1215,15.96,0,low,F,0.0,0.534
bsu_2027_031_D_-111,603,1244,15.96,0,low,F,0.0,0.534
bsu_2027_031_D_-110,622,1262,16.7,0,low,F,0.0,0.539
bsu_2027_031_D_-109,626,1292,17.24,0,low,F,0.0,0.543
bsu_2027_031_D_-108,623,1310,17.24,0,low,F,0.0,0.543
bsu_2027_031_D_-107,624,1334,17.24,0,low,F,0.0,0.543
bsu_2027_031_D_-106,641,1359,17.55,0,low,F,0.0,0.545
bsu_2027_031_D_-105,640,1388,17.55,0,low,F,0.0,0.545
bsu_2027_031_D_-104,666,1440,17.99,0,low,F,0.0,0.548
bsu_2027_031_D_-103,687,1458,17.99,0,low,F,0.0,0.548
bsu_2027_031_D_-102,710,1476,17.99,0,low,F,0.0,0.548
bsu_2027_031_D_-101,718,1506,17.99,0,low,F,0.0,0.548
bsu_2027_031_D_-100,748,1543,17.99,0,low,F,0.0,0.548
bsu_2027_031_D_-099,774,1582,18.01,0,low,F,0.0,0.549
bsu_2027_031_D_-098,771,1592,18.01,0,low,F,0.0,0.549
bsu_2027_031_D_-097,766,1606,18.01,0,low,F,0.0,0.549
bsu_2027_031_D_-096,788,1631,18.01,0,low,F,0.0,0.549
bsu_2027_031_D_-095,795,1632,18.01,0,low,F,0.0,0.549
bsu_2027_031_D_-094,808,1649,18.01,0,low,F,0.0,0.549
bsu_2027_031_D_-093,821,1669,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-092,840,1704,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-091,843,1701,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-090,837,1707,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-089,841,1681,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-088,848,1707,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-087,864,1731,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-086,858,1715,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-085,870,1730,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-084,840,1690,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-083,859,1673,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-082,867,1654,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-081,857,1638,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-080,860,1627,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-079,850,1609,18.05,0,low,F,0.0,0.549
bsu_2027_031_D_-078,814,1559,17.93,0,low,F,0.0,0.548
bsu_2027_031_D_-077,787,1513,17.39,0,low,F,0.0,0.544
bsu_2027_031_D_-076,781,1495,17.39,0,low,F,0.0,0.544
bsu_2027_031_D_-075,767,1455,16.21,0,low,F,0.0,0.536
bsu_2027_031_D_-074,759,1472,16.21,0,low,F,0.0,0.536
bsu_2027_031_D_-073,745,1451,16.21,0,low,F,0.0,0.536
bsu_2027_031_D_-072,726,1418,16.21,0,low,F,0.0,0.536
bsu_2027_031_D_-071,714,1391,16.21,0,low,F,0.0,0.536
bsu_2027_031_D_-070,688,1357,15.9,0,low,F,0.0,0.534
bsu_2027_031_D_-069,713,1358,15.9,0,low,F,0.0,0.534
bsu_2027_031_D_-068,706,1366,15.9,0,low,F,0.0,0.534
bsu_2027_031_D_-067,692,1361,15.9,0,low,F,0.0,0.534
bsu_2027_031_D_-066,677,1335,15.9,0,low,F,0.0,0.534
bsu_2027_031_D_-065,669,1341,15.9,0,low,F,0.0,0.534
bsu_2027_031_D_-064,645,1304,14.48,0,low,F,0.0,0.523
bsu_2027_031_D_-063,660,1290,14.48,0,low,F,0.0,0.523
bsu_2027_031_D_-062,669,1280,14.48,0,low,F,0.0,0.523
bsu_2027_031_D_-061,658,1283,14.48,0,low,F,0.0,0.523
bsu_2027_031_D_-060,672,1266,14.48,0,low,F,0.0,0.523
bsu_2027_031_D_-059,659,1237,14.48,0,low,F,0.0,0.523
bsu_2027_031_D_-058,630,1197,13.94,0,low,F,0.0,0.52
bsu_2027_031_D_-057,611,1153,13.94,0,low,F,0.0,0.52
bsu_2027_031_D_-056,625,1128,13.94,0,low,F,0.0,0.52
bsu_2027_031_D_-055,594,1090,13.13,0,low,F,0.0,0.514
bsu_2027_031_D_-054,578,1075,13.13,0,low,F,0.0,0.514
bsu_2027_031_D_-053,567,1034,13.13,0,low,F,0.0,0.514
bsu_2027_031_D_-052,542,1002,13.13,0,low,F,0.0,0.514
bsu_2027_031_D_-051,503,957,12.17,0,low,F,0.0,0.507
bsu_2027_031_D_-050,496,935,11.97,0,low,F,0.0,0.505
bsu_2027_031_D_-049,497,919,11.97,0,low,F,0.0,0.505
bsu_2027_031_D_-048,467,891,11.97,0,low,F,0.0,0.505
bsu_2027_031_D_-047,460,874,11.97,0,low,F,0.0,0.505
bsu_2027_031_D_-046,454,866,11.97,0,low,F,0.0,0.505
bsu_2027_031_D_-045,439,832,11.97,0,low,F,0.0,0.505
bsu_2027_031_D_-044,422,794,10.82,0,low,F,0.0,0.497
bsu_2027_031_D_-043,424,793,10.82,0,low,F,0.0,0.497
bsu_2027_031_D_-042,414,782,10.82,0,low,F,0.0,0.497
bsu_2027_031_D_-041,412,772,10.82,0,low,F,0.0,0.497
bsu_2027_031_D_-040,393,756,10.82,0,low,F,0.0,0.497
bsu_2027_031_D_-039,372,725,10.02,0,low,F,0.0,0.492
bsu_2027_031_D_-038,369,715,10.02,0,low,F,0.0,0.492
bsu_2027_031_D_-037,368,701,10.02,0,low,F,0.0,0.492
bsu_2027_031_D_-036,360,679,9.44,0,low,F,0.0,0.487
bsu_2027_031_D_-035,363,668,9.44,0,low,F,0.0,0.487
bsu_2027_031_D_-034,353,646,9.44,0,low,F,0.0,0.487
bsu_2027_031_D_-033,346,625,9.44,0,low,F,0.0,0.487
bsu_2027_031_D_-032,333,602,9.34,0,low,F,0.0,0.487
bsu_2027_031_D_-031,319,574,9.34,0,low,F,0.0,0.487
bsu_2027_031_D_-030,305,546,8.69,0,low,F,0.0,0.482
bsu_2027_031_D_-029,293,531,8.69,0,low,F,0.0,0.482
bsu_2027_031_D_-028,279,501,8.22,0,low,F,0.0,0.479
bsu_2027_031_D_-027,269,480,8.16,0,low,F,0.0,0.478
bsu_2027_031_D_-026,255,460,8.16,0,low,F,0.0,0.478
bsu_2027_031_D_-025,241,434,7.55,0,low,F,0.0,0.474
bsu_2027_031_D_-024,238,415,7.55,0,low,F,0.0,0.474
bsu_2027_031_D_-023,222,395,7.36,0,low,F,0.0,0.473
bsu_2027_031_D_-022,211,370,7.04,0,low,F,0.0,0.47
bsu_2027_031_D_-021,205,355,7.04,0,low,F,0.0,0.47
bsu_2027_031_D_-020,193,333,7.04,0,low,F,0.0,0.47
bsu_2027_031_D_-019,177,312,6.31,0,low,F,0.0,0.465
bsu_2027_031_D_-018,173,299,6.31,0,low,F,0.0,0.465
bsu_2027_031_D_-017,159,280,6.21,0,low,F,0.0,0.464
bsu_2027_031_D_-016,150,259,5.68,0,low,F,0.0,0.461
bsu_2027_031_D_-015,140,245,5.57,0,low,F,0.0,0.46
bsu_2027_031_D_-014,135,232,5.57,0,low,F,0.0,0.46
bsu_2027_031_D_-013,126,215,5.24,0,low,F,0.0,0.457
bsu_2027_031_D_-012,121,202,5.24,0,low,F,0.0,0.457
bsu_2027_031_D_-011,109,184,4.9,0,low,F,0.0,0.455
bsu_2027_031_D_-010,105,171,4.9,0,low,F,0.0,0.455
bsu_2027_031_D_-009,97,156,4.68,0,low,F,0.0,0.453
bsu_2027_031_D_-008,89,142,4.46,0,low,F,0.0,0.452
bsu_2027_031_D_-007,81,128,4.24,0,low,F,0.0,0.45
bsu_2027_031_D_-006,75,117,4.24,0,low,F,0.0,0.45
